Time (s) Run #1;Sound Wave (%) Run #1
2.7885;0.4703
2.789;1.16875
2.7895;-0.61855
2.79;-2.26555
2.7905;-1.2499
2.791;0.9034
2.7915;0.94305
2.792;-1.2194
2.7925;-1.9941
2.793;0.82715
2.7935;1.2511
2.794;-0.31965
2.7945;-2.2503
2.795;-1.59455
2.7955;0.5374
2.796;0.88205
2.7965;-1.83855
2.797;-2.37535
2.7975;-0.38065
2.798;1.0498
2.7985;-0.2129
2.799;-2.29605
2.7995;-2.0002
2.8;0.25375
2.8005;0.60145
2.801;-1.5122
2.8015;-2.3479
2.802;-0.5545
2.8025;1.23585
2.803;-0.44775
2.8035;-1.83855
2.804;-1.2316
2.8045;0.9278
2.805;1.08335
2.8055;-0.97845
2.806;-2.1954
2.8065;-0.58805
2.807;1.29685
2.8075;-0.0543
2.808;-2.03375
2.8085;-1.47255
2.809;0.70515
2.8095;1.2145
2.81;-0.768
2.8105;-2.26555
2.811;-1.0425
2.8115;1.01015
2.812;0.1653
2.8125;-2.0063
2.813;-1.81415
2.8135;0.3483
2.814;1.24195
2.8145;-0.49655
2.815;-2.2381
2.8155;-1.35055
2.816;1.18095
2.8165;0.33915
2.817;-2.2198
2.8175;-2.07035
2.818;-0.0177
2.8185;1.1535
2.819;-0.2983
2.8195;-2.27165
2.82;-1.02115
2.8205;1.00405
2.821;0.52825
2.8215;-2.1222
2.822;-2.1893
2.8225;-0.27085
2.823;1.26635
2.8235;0.04025
2.824;-2.2381
2.8245;-1.08825
2.825;0.97965
2.8255;0.86985
2.826;-1.2926
2.8265;-2.2076
2.827;-0.49045
2.8275;1.24195
2.828;-0.3227
2.8285;-2.1039
2.829;-1.3292
2.8295;0.83325
2.83;1.08335
2.8305;-0.9327
2.831;-2.2198
2.8315;-0.0055
2.832;1.29075
2.8325;-0.07565
2.833;-2.1039
2.8335;-1.7196
2.834;0.5008
2.8345;1.07725
2.835;-0.78935
2.8355;-2.32045
2.836;-0.35015
2.8365;1.2511
2.837;0.2202
2.8375;-1.86295
2.838;-1.8477
2.8385;0.2934
2.839;1.25415
2.8395;-0.4142
2.84;-2.1527
2.8405;-0.5972
2.841;1.22365
2.8415;0.5313
2.842;-1.6281
2.8425;-1.94225
2.843;0.0189
2.8435;1.2999
2.844;-0.07565
2.8445;-2.24115
2.845;-0.9266
2.8455;1.3365
2.846;0.76615
2.8465;-1.378
2.847;-2.0978
2.8475;-0.29525
2.848;1.2694
2.8485;-0.62465
2.849;-2.3479
2.8495;-1.3353
2.85;1.11995
2.8505;0.78445
2.851;-1.3353
2.8515;-2.3174
2.852;-0.67955
2.8525;1.17485
2.853;-0.3776
2.8535;-2.2503
2.854;-1.6098
2.8545;0.5557
2.855;0.43675
2.8555;-1.012
2.856;-2.35095
2.8565;-0.1763
2.857;1.22365
2.8575;-0.0177
2.858;-2.00325
2.8585;-1.6708
2.859;0.44895
2.8595;0.83325
2.86;-1.25905
2.8605;-2.0917
2.861;-0.3532
2.8615;1.26025
2.862;0.3422
2.8625;-1.7806
2.863;-1.84465
2.8635;0.2141
2.864;0.90645
2.8645;-1.75925
2.865;-2.32655
2.8655;-0.77715
2.866;1.0376
2.8665;0.4337
2.867;-1.7257
2.8675;-2.1527
2.868;0.5008
2.8685;1.05895
2.869;-0.80155
2.8695;-2.2564
2.87;-0.99065
2.8705;1.0132
2.871;0.7753
2.8715;-1.3231
2.872;-1.7318
2.8725;0.3849
2.873;1.2206
2.8735;-0.49655
2.874;-2.0734
2.8745;-1.17975
2.875;0.86375
2.8755;1.0132
2.876;-1.68605
2.8765;-1.9514
2.877;0.1104
2.8775;1.2633
2.878;-0.15495
2.8785;-2.22285
2.879;-0.79545
2.8795;0.62585
2.88;0.58925
2.8805;-1.55795
2.881;-2.13745
2.8815;-0.23425
2.882;1.2206
2.8825;0.0494
2.883;-1.97275
2.8835;-1.12485
2.884;0.99795
2.8845;0.8363
2.885;-1.2255
2.8855;-2.0673
2.886;-0.41115
2.8865;1.23585
2.887;0.38795
2.8875;-1.68605
2.888;-1.32005
2.8885;0.7814
2.889;1.05895
2.8895;-0.96625
2.89;-2.1527
2.8905;-0.72835
2.891;1.1291
2.8915;0.63195
2.892;-2.03375
2.8925;-1.683
2.893;0.49165
2.8935;1.0803
2.894;-0.77715
2.8945;-2.30825
2.895;-1.13705
2.8955;0.8607
2.896;0.68685
2.8965;-1.99715
2.897;-1.91785
2.8975;0.7814
2.898;1.12605
2.8985;-0.51485
2.899;-2.2564
2.8995;-1.39325
2.9;0.7692
2.9005;0.38795
2.901;-1.71655
2.9015;-2.0063
2.902;-0.02075
2.9025;1.24195
2.903;-0.92965
2.9035;-2.14965
2.904;-1.71655
2.9045;0.91255
2.905;0.54045
2.9055;-1.59455
2.906;-2.25945
2.9065;-0.47215
2.907;0.96745
2.9075;-0.03295
2.908;-2.09475
2.9085;-1.38105
2.909;0.65025
2.9095;0.68075
2.91;-1.3597
2.9105;-2.36925
2.911;-0.74055
2.9115;0.99185
2.912;-0.46605
2.9125;-2.27775
2.913;-1.5732
2.9135;0.4947
2.914;0.80275
2.9145;-1.10655
2.915;-2.35705
2.9155;-1.02115
2.916;0.94305
2.9165;-0.05735
2.917;-1.97275
2.9175;-1.622
2.918;0.5496
2.9185;1.2633
2.919;-0.47825
2.9195;-2.0124
2.92;-0.1763
2.9205;1.3853
2.921;0.43065
2.9215;-1.6647
2.922;-1.71655
2.9225;0.3117
2.923;0.99185
2.9235;-0.31355
2.924;-2.2076
2.9245;-0.62465
2.925;1.1718
2.9255;0.55875
2.926;-1.5122
2.9265;-1.34445
2.927;0.05245
2.9275;1.367
2.928;-0.707
2.9285;-2.1466
2.929;-0.9693
2.9295;1.03455
2.93;0.7143
2.9305;-1.41765
2.931;-1.72265
2.9315;0.3849
2.932;1.184
2.9325;-0.524
2.933;-2.1405
2.9335;-1.24075
2.934;0.88815
2.9345;0.99185
2.935;-1.0486
2.9355;-1.83855
2.936;0.13785
2.9365;1.22365
2.937;-0.20375
2.9375;-2.0856
2.938;-1.4573
2.9385;0.6289
2.939;1.0864
2.9395;-0.78935
2.94;-1.97885
2.9405;-0.1336
2.941;1.30905
2.9415;0.1897
2.942;-1.77145
2.9425;-1.54575
2.943;0.54655
2.9435;1.245
2.944;-1.13095
2.9445;-2.02155
2.945;-0.3654
2.9455;1.19315
2.946;0.391
2.9465;-1.72265
2.947;-1.93005
2.9475;0.0921
2.948;0.94
2.9485;-1.02725
2.949;-2.24115
2.9495;-0.83205
2.95;1.1535
2.9505;0.45505
2.951;-1.622
2.9515;-2.11305
2.952;-0.23425
2.9525;0.9156
2.953;-0.91135
2.9535;-2.3296
2.954;-1.31395
2.9545;0.71735
2.955;-0.05735
2.9555;-1.52745
2.956;-2.30215
2.9565;0.08295
2.957;0.96745
2.9575;-0.6277
2.958;-2.2442
2.9585;-1.4207
2.959;0.696
2.9595;0.94
2.96;-1.6403
2.9605;-1.94225
2.961;0.0311
2.9615;1.2084
2.962;-0.1275
2.9625;-2.00325
2.963;-1.49085
2.9635;0.59535
2.964;0.7143
2.9645;-1.4146
2.965;-2.03375
2.9655;-0.25255
2.966;1.21755
2.9665;0.1653
2.967;-1.85075
2.9675;-1.74095
2.968;0.36965
2.9685;0.90035
2.969;-1.1279
2.9695;-2.1039
2.97;-0.50265
2.9705;1.20535
2.971;0.40625
2.9715;-1.6769
2.972;-1.927
2.9725;0.6228
2.973;0.9095
2.9735;-1.65555
2.974;-2.2564
2.9745;-0.92355
2.975;0.8973
2.9755;0.5252
2.976;-2.03985
2.9765;-1.6891
2.977;0.3422
2.9775;1.0559
2.978;-0.6399
2.9785;-2.1588
2.979;-0.4447
2.9795;0.84545
2.98;0.1348
2.9805;-1.8965
2.981;-2.0063
2.9815;0.0189
2.982;1.0071
2.9825;-0.50875
2.983;-2.25335
2.9835;-0.7497
2.984;1.02845
2.9845;0.42455
2.985;-1.6037
2.9855;-1.93615
2.986;-0.0238
2.9865;1.25415
2.987;0.00365
2.9875;-1.88735
2.988;-0.8717
2.9885;1.0742
2.989;0.76005
2.9895;-1.2743
2.99;-1.90565
2.9905;-0.2068
2.991;1.28465
2.9915;0.28425
2.992;-2.04595
2.9925;-1.10655
2.993;0.83935
2.9935;0.94915
2.994;-1.01505
2.9945;-2.0795
2.995;-0.56975
2.9955;1.13825
2.996;-0.27695
2.9965;-2.09475
2.997;-1.5061
2.9975;1.02845
2.998;0.93695
2.9985;-0.98455
2.999;-2.3052
2.9995;-1.0669
3;1.0193
3.0005;-0.14275
3.001;-2.0063
3.0015;-1.74705
3.002;0.3422
3.0025;1.0742
3.003;-0.5484
3.0035;-2.1222
3.004;-1.19195
3.0045;1.10165
3.005;0.2751
3.0055;-1.7623
3.006;-1.8721
3.0065;0.08905
3.007;0.90035
3.0075;-1.0181
3.008;-2.1039
3.0085;-0.7924
3.009;0.9827
3.0095;0.452
3.01;-1.58845
3.0105;-2.1161
3.011;-0.29525
3.0115;0.9339
3.012;-0.7314
3.0125;-2.13745
3.013;-1.0608
3.0135;0.88815
3.014;0.6533
3.0145;-1.32615
3.015;-2.1222
3.0155;-0.48435
3.016;1.0742
3.0165;-0.44775
3.017;-2.0917
3.0175;-1.22855
3.018;0.8119
3.0185;0.9583
3.019;-0.93575
3.0195;-2.0368
3.02;-0.585
3.0205;1.3182
3.021;-0.6826
3.0215;-1.87515
3.022;-1.34445
3.0225;0.6655
3.023;1.1352
3.0235;-0.6582
3.024;-2.05205
3.0245;-0.18545
3.025;1.24805
3.0255;0.1775
3.026;-2.06425
3.0265;-1.6708
3.027;0.30255
3.0275;1.123
3.028;-0.4447
3.0285;-2.07645
3.029;-0.47825
3.0295;1.1718
3.03;0.4032
3.0305;-2.0063
3.031;-1.28345
3.0315;0.08295
3.032;0.97965
3.0325;-0.97235
3.033;-2.24115
3.0335;-1.00895
3.034;0.77835
3.0345;0.33915
3.035;-1.71045
3.0355;-1.82635
3.036;0.2446
3.0365;0.8851
3.037;-0.8473
3.0375;-2.2991
3.038;-1.2682
3.0385;0.70515
3.039;0.635
3.0395;-1.32005
3.04;-1.8782
3.0405;0.1165
3.041;1.0254
3.0415;-0.47825
3.042;-2.1649
3.0425;-1.47865
3.043;0.57095
3.0435;0.7875
3.044;-1.71045
3.0445;-2.0063
3.045;-0.1275
3.0455;1.0498
3.046;-0.2129
3.0465;-2.0551
3.047;-1.63725
3.0475;0.4093
3.048;0.6167
3.0485;-1.3902
3.049;-2.05205
3.0495;0.3483
3.05;1.0864
3.0505;0.1592
3.051;-1.79585
3.0515;-1.6891
3.052;0.879
3.0525;0.9461
3.053;-1.0425
3.0535;-2.0246
3.054;-0.5057
3.0545;1.3304
3.055;0.59535
3.0555;-1.3597
3.056;-1.683
3.0565;0.8302
3.057;1.184
3.0575;-0.6826
3.058;-1.9392
3.0585;-0.7009
3.059;1.1535
3.0595;0.1775
3.06;-1.3353
3.0605;-1.6464
3.061;0.4093
3.0615;1.0681
3.062;-0.60635
3.0625;-2.08255
3.063;-1.17975
3.0635;0.818
3.064;0.28425
3.0645;-1.70435
3.065;-1.8904
3.0655;0.086
3.066;1.10775
3.0665;-0.30745
3.067;-2.0856
3.0675;-1.4817
3.068;0.4703
3.0685;0.32085
3.069;-1.6647
3.0695;-2.14965
3.07;-0.36845
3.0705;0.9339
3.071;-0.219
3.0715;-2.0856
3.072;-1.7623
3.0725;0.72345
3.073;0.5862
3.0735;-1.4268
3.074;-2.1344
3.0745;-0.49045
3.075;1.07725
3.0755;0.18055
3.076;-1.77145
3.0765;-1.25905
3.077;1.08945
3.0775;0.86985
3.078;-1.00285
3.0785;-2.04595
3.079;-0.64905
3.0795;1.08945
3.08;0.50995
3.0805;-1.96055
3.081;-1.47255
3.0815;0.5435
3.082;1.062
3.0825;-0.75885
3.083;-2.11305
3.0835;-0.99675
3.084;0.88205
3.0845;0.06465
3.085;-1.85685
3.0855;-1.66165
3.086;0.35745
3.0865;0.75395
3.087;-0.5179
3.0875;-2.0002
3.088;-1.0913
3.0885;1.1413
3.089;0.2812
3.0895;-1.6891
3.09;-1.86295
3.0905;0.086
3.091;1.123
3.0915;-0.90525
3.092;-2.03375
3.0925;-0.707
3.093;1.0193
3.0935;0.5069
3.094;-1.49085
3.0945;-1.9514
3.095;-0.16715
3.0955;1.12605
3.096;-0.63685
3.0965;-2.06425
3.097;-0.9754
3.0975;1.0071
3.098;0.8729
3.0985;-1.08215
3.099;-1.8965
3.0995;-0.2678
3.1;1.2389
3.1005;-0.33795
3.101;-1.988
3.1015;-1.28955
3.102;0.67465
3.1025;0.80885
3.103;-1.0852
3.1035;-2.2076
3.104;-0.9266
3.1045;0.90035
3.105;-0.5118
3.1055;-2.46685
3.106;-1.8477
3.1065;0.14395
3.107;0.6594
3.1075;-1.0303
3.108;-2.3784
3.1085;-1.256
3.109;0.8912
3.1095;-0.1031
3.11;-1.94835
3.1105;-1.78365
3.111;0.1958
3.1115;1.10165
3.112;-0.463
3.1125;-1.99715
3.113;-0.4996
3.1135;1.1352
3.114;0.45505
3.1145;-1.4817
3.115;-1.16755
3.1155;0.81495
3.116;1.32735
3.1165;0.0189
3.117;-1.927
3.1175;-0.6765
3.118;1.11385
3.1185;0.70515
3.119;-1.27735
3.1195;-1.88125
3.12;0.48555
3.1205;1.11385
3.121;-0.53315
3.1215;-1.9819
3.122;-1.02725
3.1225;0.84545
3.123;0.73565
3.1235;-1.1462
3.124;-2.0734
3.1245;0.0677
3.125;0.9705
3.1255;-0.4996
3.126;-2.1893
3.1265;-1.44815
3.127;0.5618
3.1275;0.8302
3.128;-0.99065
3.1285;-1.9636
3.129;-0.1336
3.1295;0.9461
3.13;-0.097
3.1305;-1.89955
3.131;-1.561
3.1315;0.3361
3.132;0.91255
3.1325;-1.46035
3.133;-2.1649
3.1335;-0.4752
3.134;0.95525
3.1345;0.06465
3.135;-1.83245
3.1355;-1.85685
3.136;0.07685
3.1365;0.696
3.137;-1.1706
3.1375;-2.1466
3.138;-0.6582
3.1385;1.01625
3.139;-0.21595
3.1395;-1.927
3.14;-1.85685
3.1405;0.513
3.141;0.9217
3.1415;-0.80155
3.142;-2.00935
3.1425;-0.83205
3.143;0.9339
3.1435;0.0067
3.144;-1.80805
3.1445;-1.6708
3.145;0.2995
3.1455;0.99795
3.146;-0.60635
3.1465;-2.0917
3.147;-1.27125
3.1475;0.65635
3.148;0.70515
3.1485;-1.75925
3.149;-1.89955
3.1495;-0.00245
3.15;1.05285
3.1505;-0.3593
3.151;-2.06425
3.1515;-1.4451
3.152;0.55265
3.1525;0.52215
3.153;-1.3841
3.1535;-1.80805
3.154;-0.03905
3.1545;1.29685
3.155;0.2202
3.1555;-1.62505
3.156;-1.3902
3.1565;1.03455
3.157;0.7997
3.1575;-1.11875
3.158;-1.57015
3.1585;-0.35625
3.159;1.1718
3.1595;0.33305
3.16;-1.6281
3.1605;-1.1767
3.161;0.7631
3.1615;0.879
3.162;-0.9449
3.1625;-1.8294
3.163;-0.7436
3.1635;0.94915
3.164;0.39405
3.1645;-1.53355
3.165;-1.5244
3.1655;0.4093
3.166;0.90645
3.1665;-0.80155
3.167;-2.14355
3.1675;-0.2739
3.168;1.1047
3.1685;0.65635
3.169;-1.7806
3.1695;-1.6586
3.17;0.29645
3.1705;1.0559
3.171;-0.463
3.1715;-1.97275
3.172;-0.49045
3.1725;1.10165
3.173;0.3849
3.1735;-1.57625
3.174;-1.8233
3.1745;0.00365
3.175;1.05285
3.1755;-0.2739
3.176;-2.02155
3.1765;-1.6159
3.177;0.7265
3.1775;0.2751
3.178;-1.67995
3.1785;-2.2076
3.179;-0.5057
3.1795;0.7997
3.18;-0.1946
3.1805;-2.04595
3.181;-1.2743
3.1815;0.9156
3.182;0.50385
3.1825;-1.3597
3.183;-2.1832
3.1835;-0.6704
3.184;0.9095
3.1845;-0.4325
3.185;-2.0795
3.1855;-1.35665
3.186;0.6228
3.1865;0.9339
3.187;-0.8473
3.1875;-1.94835
3.188;0.05855
3.1885;1.23585
3.189;0.06465
3.1895;-1.69825
3.19;-1.36275
3.1905;0.55265
3.191;1.10775
3.1915;-0.58195
3.192;-1.9453
3.1925;-0.34405
3.193;1.08945
3.1935;0.1592
3.194;-1.7074
3.1945;-1.66165
3.195;0.1409
3.1955;0.97965
3.196;-1.0974
3.1965;-2.04595
3.197;-0.60635
3.1975;1.01625
3.198;0.3971
3.1985;-1.50915
3.199;-1.805
3.1995;-0.04515
3.2;1.07725
3.2005;-0.7924
3.201;-2.04595
3.2015;-0.9022
3.202;0.8546
3.2025;0.5374
3.203;-1.4085
3.2035;-2.01545
3.204;-0.42335
3.2045;0.9217
3.205;-0.6155
3.2055;-2.06425
3.206;-1.2499
3.2065;0.6106
3.207;0.6167
3.2075;-1.29565
3.208;-2.21065
3.2085;-0.097
3.209;0.9827
3.2095;-0.39895
3.21;-2.08865
3.2105;-0.7192
3.211;0.48555
3.2115;0.8363
3.212;-0.9205
3.2125;-1.9514
3.213;-0.25255
3.2135;0.9644
3.214;-0.14885
3.2145;-1.93005
3.215;-1.03945
3.2155;0.7753
3.216;0.9583
3.2165;-0.65515
3.217;-1.9819
3.2175;-0.45385
3.218;0.99795
3.2185;0.1653
3.219;-1.71655
3.2195;-1.22855
3.22;0.1348
3.2205;1.10165
3.221;-0.9815
3.2215;-1.99715
3.222;-0.62465
3.2225;0.9705
3.223;0.45505
3.2235;-1.42375
3.224;-1.7928
3.2245;0.57705
3.225;1.0559
3.2255;-0.56975
3.226;-1.76535
3.2265;-0.7558
3.227;1.06505
3.2275;0.82715
3.228;-1.0547
3.2285;-1.7745
3.229;0.4825
3.2295;1.16265
3.23;-0.39895
3.2305;-1.93005
3.231;-1.1889
3.2315;0.66245
3.232;0.78445
3.2325;-1.08215
3.233;-1.86905
3.2335;-0.0665
3.234;0.79665
3.2345;-0.3532
3.235;-2.02155
3.2355;-1.5671
3.236;0.29035
3.2365;0.7265
3.237;-1.57625
3.2375;-2.04595
3.238;-0.32575
3.2385;0.91865
3.239;-0.0238
3.2395;-1.7806
3.24;-1.5915
3.2405;0.84545
3.241;0.74785
3.2415;-1.08215
3.242;-1.87515
3.2425;-0.3288
3.243;1.07725
3.2435;0.3117
3.244;-1.5854
3.2445;-1.28955
3.245;0.5862
3.2455;0.80885
3.246;-0.9998
3.2465;-2.0856
3.247;-0.86255
3.2475;0.7753
3.248;-0.1458
3.2485;-1.8782
3.249;-1.50305
3.2495;0.3605
3.25;0.9339
3.2505;-0.707
3.251;-2.07645
3.2515;-1.0425
3.252;0.79055
3.2525;0.1409
3.253;-1.622
3.2535;-1.5549
3.254;0.29645
3.2545;1.1291
3.255;-0.4081
3.2555;-2.00325
3.256;-1.2865
3.2565;0.88815
3.257;0.28425
3.2575;-1.5732
3.258;-1.88125
3.2585;-0.12445
3.259;0.9644
3.2595;-0.27085
3.26;-1.9514
3.2605;-0.9449
3.261;0.7753
3.2615;0.52215
3.262;-1.3475
3.2625;-1.9087
3.263;-0.31355
3.2635;1.0193
3.264;-0.4752
3.2645;-1.9575
3.265;-1.0852
3.2655;0.7875
3.266;0.818
3.2665;-0.9754
3.267;-1.561
3.2675;-0.4203
3.268;1.18095
3.2685;-0.1519
3.269;-1.7074
3.2695;-1.08825
3.27;0.8363
3.2705;1.10165
3.271;-0.6399
3.2715;-1.85685
3.272;-0.0604
3.2725;1.10775
3.273;-0.06345
3.2735;-1.89955
3.274;-1.67385
3.2745;0.1958
3.275;0.75395
3.2755;-0.8473
3.276;-2.2564
3.2765;-0.60025
3.277;0.7143
3.2775;-0.14885
3.278;-2.01545
3.2785;-2.07035
3.279;-0.28305
3.2795;0.65025
3.28;-0.707
3.2805;-2.2503
3.281;-0.951
3.2815;0.8241
3.282;0.16225
3.2825;-1.6647
3.283;-2.0307
3.2835;-0.2861
3.284;0.93085
3.2845;-0.1397
3.285;-2.03985
3.2855;-0.92965
3.286;1.0742
3.2865;0.64415
3.287;-1.19195
3.2875;-1.83245
3.288;-0.24645
3.2885;1.1779
3.289;-0.31965
3.2895;-1.74705
3.29;-0.93575
3.2905;0.8424
3.291;0.42455
3.2915;-0.8595
3.292;-1.82635
3.2925;-0.43555
3.293;1.28465
3.2935;-0.02685
3.294;-1.63115
3.2945;-1.1462
3.295;0.74785
3.2955;1.11385
3.296;-0.5789
3.2965;-1.67385
3.297;-0.13055
3.2975;1.07725
3.298;0.05855
3.2985;-1.6708
3.299;-1.5671
3.2995;0.24155
3.3;0.93085
3.3005;-1.256
3.301;-2.06425
3.3015;-0.646
3.302;0.7997
3.3025;0.02805
3.303;-1.82635
3.3035;-1.9941
3.304;-0.16715
3.3045;0.58925
3.305;-1.12485
3.3055;-2.21675
3.306;-0.9449
3.3065;0.6838
3.307;0.2019
3.3075;-1.60065
3.308;-2.0612
3.3085;0.2507
3.309;0.7997
3.3095;-0.80765
3.31;-1.9819
3.3105;-1.0547
3.311;0.7387
3.3115;0.60755
3.312;-1.1767
3.3125;-1.6159
3.313;0.1775
3.3135;0.99185
3.314;-0.4264
3.3145;-1.9148
3.315;-1.2133
3.3155;0.6289
3.316;0.85155
3.3165;-1.5122
3.317;-1.8355
3.3175;-0.10615
3.318;0.93085
3.3185;-0.3532
3.319;-2.0551
3.3195;-1.08215
3.32;0.7082
3.3205;0.3483
3.321;-1.48475
3.3215;-1.99715
3.322;-0.43555
3.3225;0.9034
3.323;0.0311
3.3235;-1.71655
3.324;-1.04555
3.3245;0.7692
3.325;0.72955
3.3255;-1.06385
3.326;-1.9148
3.3265;-0.42945
3.327;1.07725
3.3275;0.43675
3.328;-1.35055
3.3285;-1.61285
3.329;1.1108
3.3295;1.02845
3.33;-0.5972
3.3305;-1.74705
3.331;-0.55145
3.3315;1.11385
3.332;0.7143
3.3325;-1.1218
3.333;-1.3597
3.3335;0.51605
3.334;1.03455
3.3345;-0.50265
3.335;-1.8599
3.3355;-1.03945
3.336;0.7082
3.3365;0.56485
3.337;-1.82635
3.3375;-1.8477
3.338;-0.03905
3.3385;0.63805
3.339;-0.47825
3.3395;-1.96665
3.34;-0.6948
3.3405;0.53435
3.341;0.3483
3.3415;-1.5244
3.342;-1.90565
3.3425;-0.2678
3.343;0.7387
3.3435;-0.86865
3.344;-1.9453
3.3445;-1.622
3.345;0.6777
3.3455;0.40625
3.346;-1.40545
3.3465;-2.1222
3.347;-0.58195
3.3475;0.75395
3.348;-0.7497
3.3485;-2.19235
3.349;-1.3658
3.3495;0.4337
3.35;0.5008
3.3505;-1.27125
3.351;-2.1771
3.3515;-0.7863
3.352;0.77225
3.3525;-0.35015
3.353;-1.9575
3.3535;-1.378
3.354;0.4764
3.3545;0.94305
3.355;-0.7192
3.3555;-1.9087
3.356;-0.82595
3.3565;1.05285
3.357;-0.00855
3.3575;-1.85075
3.358;-1.44815
3.3585;0.452
3.359;1.123
3.3595;-0.35015
3.36;-1.7745
3.3605;-0.29525
3.361;1.1169
3.3615;0.3056
3.362;-1.8111
3.3625;-1.66165
3.363;0.03415
3.3635;0.93085
3.364;-0.33185
3.3645;-2.0551
3.365;-0.7985
3.3655;0.8241
3.366;0.3971
3.3665;-1.378
3.367;-1.3902
3.3675;-0.2251
3.368;0.9644
3.3685;-0.7009
3.369;-1.988
3.3695;-0.93575
3.37;0.79665
3.3705;0.6289
3.371;-1.12485
3.3715;-1.57625
3.372;0.19885
3.3725;0.9217
3.373;-0.5362
3.3735;-2.00325
3.374;-1.2682
3.3745;0.5008
3.375;0.6167
3.3755;-1.10045
3.376;-2.05815
3.3765;-0.09395
3.377;0.96135
3.3775;-0.19765
3.378;-1.8599
3.3785;-1.4878
3.379;0.31475
3.3795;0.77225
3.38;-0.81985
3.3805;-2.0307
3.381;-0.3166
3.3815;0.96135
3.382;0.03415
3.3825;-1.6952
3.383;-1.53355
3.3835;0.16835
3.384;0.91255
3.3845;-0.4386
3.385;-1.92395
3.3855;-0.53925
3.386;0.97355
3.3865;0.24765
3.387;-1.50915
3.3875;-1.7867
3.388;-0.06955
3.3885;0.94915
3.389;-0.9388
3.3895;-2.0246
3.39;-0.85645
3.3905;0.818
3.391;0.3971
3.3915;-1.4146
3.392;-1.9087
3.3925;-0.27695
3.393;0.8546
3.3935;-0.6216
3.394;-1.9697
3.3945;-1.0913
3.395;0.7021
3.3955;0.19885
3.396;-1.47255
3.3965;-1.805
3.397;0.2812
3.3975;1.1108
3.398;-0.2495
3.3985;-1.7745
3.399;-1.10045
3.3995;0.7326
3.4;0.53435
3.4005;-1.28955
3.401;-1.5915
3.4015;0.00365
3.402;1.0742
3.4025;-0.04515
3.403;-1.744
3.4035;-1.42985
3.404;0.35745
3.4045;0.87595
3.405;-1.28345
3.4055;-1.9453
3.406;-0.41115
3.4065;0.88205
3.407;0.0494
3.4075;-1.7135
3.408;-1.67385
3.4085;0.0982
3.409;0.62585
3.4095;-1.67385
3.41;-2.04595
3.4105;-0.73445
3.411;0.757
3.4115;0.147
3.412;-1.6281
3.4125;-1.46035
3.413;0.3483
3.4135;0.7265
3.414;-0.87475
3.4145;-1.81415
3.415;-0.8412
3.4155;0.757
3.416;0.4886
3.4165;-1.74095
3.417;-1.58845
3.4175;0.23545
3.418;0.8668
3.4185;-0.5362
3.419;-1.95445
3.4195;-1.12485
3.42;0.63805
3.4205;0.18665
3.421;-1.5793
3.4215;-1.7257
3.422;-0.03905
3.4225;0.89425
3.423;-0.34405
3.4235;-1.83855
3.424;-0.72835
3.4245;0.86985
3.425;0.42455
3.4255;-1.3963
3.426;-1.8294
3.4265;-0.16715
3.427;1.0193
3.4275;0.00365
3.428;-1.7379
3.4285;-0.9205
3.429;0.73565
3.4295;0.57705
3.43;-1.2194
3.4305;-1.9209
3.431;-0.45995
3.4315;0.8912
3.432;0.09515
3.4325;-1.75315
3.433;-1.25905
3.4335;0.5252
3.434;0.6228
3.4345;-1.0364
3.435;-2.02155
3.4355;-0.80765
3.436;0.77225
3.4365;0.28425
3.437;-1.82635
3.4375;-1.44205
3.438;0.4154
3.4385;0.7814
3.439;-0.72225
3.4395;-1.9514
3.44;-0.9388
3.4405;0.757
3.441;0.03415
3.4415;-1.65555
3.442;-1.52135
3.4425;0.15615
3.443;0.9156
3.4435;-1.0974
3.444;-1.91175
3.4445;-1.1401
3.445;0.91255
3.4455;0.2568
3.446;-1.5122
3.4465;-1.6403
3.447;0.02805
3.4475;0.78445
3.448;-0.80765
3.4485;-1.7501
3.449;-0.76495
3.4495;0.7631
3.45;0.3971
3.4505;-1.33835
3.451;-1.83245
3.4515;-0.27085
3.452;0.96745
3.4525;-0.5911
3.453;-1.8965
3.4535;-1.00895
3.454;0.66855
3.4545;0.61975
3.455;-1.1401
3.4555;-1.84465
3.456;-0.51485
3.4565;0.9217
3.457;-0.32575
3.4575;-1.82025
3.458;-1.1401
3.4585;0.6411
3.459;0.8668
3.4595;-0.77105
3.46;-1.7806
3.4605;-0.63075
3.461;1.07725
3.4615;-0.05735
3.462;-1.7074
3.4625;-1.3658
3.463;0.37575
3.4635;0.9095
3.464;-0.63075
3.4645;-1.9392
3.465;-0.40505
3.4655;0.9217
3.466;0.13175
3.4665;-1.744
3.467;-1.4878
3.4675;0.26595
3.468;1.1047
3.4685;-0.89
3.469;-1.80195
3.4695;-0.55755
3.47;0.9644
3.4705;0.30865
3.471;-1.5
3.4715;-1.34445
3.472;-0.19765
3.4725;0.6838
3.473;-0.951
3.4735;-2.1222
3.474;-1.01505
3.4745;0.5862
3.475;0.32695
3.4755;-1.53965
3.476;-1.7501
3.4765;0.0372
3.477;0.63195
3.4775;-0.8351
3.478;-2.1039
3.4785;-1.2743
3.479;0.4825
3.4795;0.56485
3.48;-1.1584
3.4805;-1.7623
3.481;0.0006
3.4815;0.9156
3.482;-0.38675
3.4825;-1.86905
3.483;-1.29565
